dateTime,last,lastDateTime,volBid,volAsk,bid,ask,vol
1355264880000,1.30024,0,0,0,0,0,0
1355264940000,1.30023,0,0,0,0,0,0
1355265000000,1.30029,0,0,0,0,0,0
1355265060000,1.30025,0,0,0,0,0,0
1355265120000,1.30023,0,0,0,0,0,0
1355265180000,1.30023,0,0,0,0,0,0
1355265240000,1.30025,0,0,0,0,0,0
1355265300000,1.30033,0,0,0,0,0,0
1355265360000,1.30035,0,0,0,0,0,0
1355265420000,1.30035,0,0,0,0,0,0
1355265480000,1.30031,0,0,0,0,0,0
1355265540000,1.30033,0,0,0,0,0,0
1355265600000,1.30022,0,0,0,0,0,0
1355265660000,1.30026,0,0,0,0,0,0
1355265720000,1.30025,0,0,0,0,0,0
1355265780000,1.30016,0,0,0,0,0,0
1355265840000,1.30016,0,0,0,0,0,0
1355265900000,1.30015,0,0,0,0,0,0
1355265960000,1.30016,0,0,0,0,0,0
1355266020000,1.30015,0,0,0,0,0,0
1355266080000,1.30016,0,0,0,0,0,0
1355266140000,1.30014,0,0,0,0,0,0
1355266200000,1.30016,0,0,0,0,0,0
1355266320000,1.30017,0,0,0,0,0,0
1355266380000,1.30018,0,0,0,0,0,0
1355266440000,1.29992,0,0,0,0,0,0
1355266500000,1.29995,0,0,0,0,0,0
1355266560000,1.29999,0,0,0,0,0,0
1355266620000,1.29980,0,0,0,0,0,0
1355266680000,1.29969,0,0,0,0,0,0
1355266740000,1.29965,0,0,0,0,0,0
1355266800000,1.29974,0,0,0,0,0,0
1355266860000,1.29981,0,0,0,0,0,0
1355266920000,1.29973,0,0,0,0,0,0
1355266980000,1.29982,0,0,0,0,0,0
1355267040000,1.29980,0,0,0,0,0,0
1355267100000,1.29981,0,0,0,0,0,0
1355267160000,1.29980,0,0,0,0,0,0
1355267220000,1.29985,0,0,0,0,0,0
1355267280000,1.30004,0,0,0,0,0,0
1355267340000,1.30003,0,0,0,0,0,0
1355267400000,1.30005,0,0,0,0,0,0
1355267460000,1.30009,0,0,0,0,0,0
1355267520000,1.30007,0,0,0,0,0,0
1355267580000,1.30011,0,0,0,0,0,0
1355267640000,1.30006,0,0,0,0,0,0
1355267700000,1.30006,0,0,0,0,0,0
1355267760000,1.30002,0,0,0,0,0,0
1355267820000,1.30001,0,0,0,0,0,0
1355267880000,1.30006,0,0,0,0,0,0
1355267940000,1.30011,0,0,0,0,0,0
1355268000000,1.30011,0,0,0,0,0,0
1355268060000,1.30018,0,0,0,0,0,0
1355268120000,1.30021,0,0,0,0,0,0
1355268180000,1.30023,0,0,0,0,0,0
1355268240000,1.30019,0,0,0,0,0,0
1355268300000,1.30021,0,0,0,0,0,0
1355268360000,1.30020,0,0,0,0,0,0
1355268420000,1.30020,0,0,0,0,0,0
1355268480000,1.30020,0,0,0,0,0,0
1355268540000,1.30014,0,0,0,0,0,0
1355268600000,1.30014,0,0,0,0,0,0
1355268660000,1.30013,0,0,0,0,0,0
1355268720000,1.30009,0,0,0,0,0,0
1355268780000,1.30006,0,0,0,0,0,0
1355268840000,1.30007,0,0,0,0,0,0
1355268900000,1.30015,0,0,0,0,0,0
1355268960000,1.30012,0,0,0,0,0,0
1355269020000,1.30017,0,0,0,0,0,0
1355269080000,1.30015,0,0,0,0,0,0
1355269140000,1.30020,0,0,0,0,0,0
1355269200000,1.30023,0,0,0,0,0,0
1355269260000,1.30022,0,0,0,0,0,0
1355269320000,1.30017,0,0,0,0,0,0
1355269380000,1.30015,0,0,0,0,0,0
1355269440000,1.30016,0,0,0,0,0,0
1355269500000,1.30015,0,0,0,0,0,0
1355269560000,1.30016,0,0,0,0,0,0
1355269620000,1.30016,0,0,0,0,0,0
1355269680000,1.30011,0,0,0,0,0,0
1355269740000,1.30011,0,0,0,0,0,0
1355269800000,1.30012,0,0,0,0,0,0
1355269860000,1.29984,0,0,0,0,0,0
1355269920000,1.29986,0,0,0,0,0,0
1355269980000,1.29985,0,0,0,0,0,0
1355270040000,1.29995,0,0,0,0,0,0
1355270100000,1.29990,0,0,0,0,0,0
1355270160000,1.29990,0,0,0,0,0,0
1355270220000,1.29979,0,0,0,0,0,0
1355270280000,1.29978,0,0,0,0,0,0
1355270340000,1.29980,0,0,0,0,0,0
1355270400000,1.29985,0,0,0,0,0,0
1355270460000,1.29992,0,0,0,0,0,0
1355270520000,1.29992,0,0,0,0,0,0
1355270580000,1.29992,0,0,0,0,0,0
1355270640000,1.29994,0,0,0,0,0,0
1355270700000,1.29992,0,0,0,0,0,0
1355270760000,1.29994,0,0,0,0,0,0
1355270820000,1.30012,0,0,0,0,0,0
1355270880000,1.30000,0,0,0,0,0,0
1355270940000,1.29988,0,0,0,0,0,0
1355271000000,1.29979,0,0,0,0,0,0
1355271060000,1.29970,0,0,0,0,0,0
1355271120000,1.29964,0,0,0,0,0,0
1355271180000,1.29967,0,0,0,0,0,0
1355271240000,1.29969,0,0,0,0,0,0
1355271300000,1.29969,0,0,0,0,0,0
1355271360000,1.29967,0,0,0,0,0,0
1355271420000,1.29960,0,0,0,0,0,0
1355271480000,1.29962,0,0,0,0,0,0
1355271540000,1.29960,0,0,0,0,0,0
1355271600000,1.29967,0,0,0,0,0,0
1355271660000,1.29960,0,0,0,0,0,0
1355271720000,1.29960,0,0,0,0,0,0
1355271780000,1.29959,0,0,0,0,0,0
1355271840000,1.29968,0,0,0,0,0,0
1355271900000,1.29971,0,0,0,0,0,0
1355271960000,1.29981,0,0,0,0,0,0
1355272020000,1.29983,0,0,0,0,0,0
1355272080000,1.29982,0,0,0,0,0,0
1355272140000,1.29983,0,0,0,0,0,0
1355272200000,1.29992,0,0,0,0,0,0
1355272260000,1.29993,0,0,0,0,0,0
1355272320000,1.29988,0,0,0,0,0,0
1355272380000,1.29990,0,0,0,0,0,0
1355272440000,1.29981,0,0,0,0,0,0
1355272500000,1.29993,0,0,0,0,0,0
1355272560000,1.29991,0,0,0,0,0,0
1355272620000,1.30004,0,0,0,0,0,0
1355272680000,1.30015,0,0,0,0,0,0
1355272740000,1.30009,0,0,0,0,0,0
1355272800000,1.30003,0,0,0,0,0,0
1355272860000,1.30006,0,0,0,0,0,0
1355272920000,1.30006,0,0,0,0,0,0
1355272980000,1.30006,0,0,0,0,0,0
1355273040000,1.30009,0,0,0,0,0,0
1355273100000,1.30020,0,0,0,0,0,0
1355273160000,1.30024,0,0,0,0,0,0
1355273220000,1.30023,0,0,0,0,0,0
1355273280000,1.30025,0,0,0,0,0,0
1355273340000,1.30040,0,0,0,0,0,0
1355273400000,1.30060,0,0,0,0,0,0
1355273460000,1.30052,0,0,0,0,0,0
1355273520000,1.30046,0,0,0,0,0,0
1355273580000,1.30052,0,0,0,0,0,0
1355273640000,1.30055,0,0,0,0,0,0
1355273700000,1.30053,0,0,0,0,0,0
1355273760000,1.30049,0,0,0,0,0,0
1355273820000,1.30058,0,0,0,0,0,0
1355273880000,1.30057,0,0,0,0,0,0
1355273940000,1.30049,0,0,0,0,0,0
1355274000000,1.30048,0,0,0,0,0,0
1355274060000,1.30051,0,0,0,0,0,0
1355274120000,1.30056,0,0,0,0,0,0
1355274180000,1.30063,0,0,0,0,0,0
1355274240000,1.30070,0,0,0,0,0,0
1355274300000,1.30084,0,0,0,0,0,0
1355274360000,1.30079,0,0,0,0,0,0
1355274420000,1.30079,0,0,0,0,0,0
1355274480000,1.30078,0,0,0,0,0,0
1355274540000,1.30074,0,0,0,0,0,0
1355274600000,1.30069,0,0,0,0,0,0
1355274660000,1.30069,0,0,0,0,0,0
1355274720000,1.30073,0,0,0,0,0,0
1355274780000,1.30055,0,0,0,0,0,0
1355274840000,1.30065,0,0,0,0,0,0
1355274900000,1.30061,0,0,0,0,0,0
1355274960000,1.30052,0,0,0,0,0,0
1355275020000,1.30065,0,0,0,0,0,0
1355275080000,1.30045,0,0,0,0,0,0
1355275140000,1.30050,0,0,0,0,0,0
1355275200000,1.30052,0,0,0,0,0,0
1355275260000,1.30033,0,0,0,0,0,0
1355275320000,1.30027,0,0,0,0,0,0
1355275380000,1.30032,0,0,0,0,0,0
1355275440000,1.30032,0,0,0,0,0,0
1355275500000,1.30025,0,0,0,0,0,0
1355275560000,1.30014,0,0,0,0,0,0
1355275620000,1.30017,0,0,0,0,0,0
1355275680000,1.30003,0,0,0,0,0,0
1355275740000,1.30005,0,0,0,0,0,0
1355275800000,1.30012,0,0,0,0,0,0
1355275860000,1.29996,0,0,0,0,0,0
1355275920000,1.29968,0,0,0,0,0,0
1355275980000,1.29991,0,0,0,0,0,0
1355276040000,1.29985,0,0,0,0,0,0
1355276100000,1.29968,0,0,0,0,0,0
1355276160000,1.29964,0,0,0,0,0,0
1355276220000,1.29964,0,0,0,0,0,0
1355276280000,1.29971,0,0,0,0,0,0
1355276340000,1.29974,0,0,0,0,0,0
1355276400000,1.29956,0,0,0,0,0,0
1355276460000,1.29960,0,0,0,0,0,0
1355276520000,1.29981,0,0,0,0,0,0
1355276580000,1.29989,0,0,0,0,0,0
1355276640000,1.29982,0,0,0,0,0,0
1355276700000,1.29972,0,0,0,0,0,0
1355276760000,1.29972,0,0,0,0,0,0
1355276820000,1.29969,0,0,0,0,0,0
1355276880000,1.29981,0,0,0,0,0,0
1355276940000,1.30006,0,0,0,0,0,0
1355277000000,1.29998,0,0,0,0,0,0
1355277060000,1.30007,0,0,0,0,0,0
1355277120000,1.29992,0,0,0,0,0,0
1355277180000,1.30012,0,0,0,0,0,0
1355277240000,1.30022,0,0,0,0,0,0
1355277300000,1.30021,0,0,0,0,0,0
1355277360000,1.30022,0,0,0,0,0,0
1355277420000,1.30023,0,0,0,0,0,0
1355277480000,1.30035,0,0,0,0,0,0
1355277540000,1.30025,0,0,0,0,0,0
1355277600000,1.30005,0,0,0,0,0,0
1355277660000,1.30063,0,0,0,0,0,0
1355277720000,1.30040,0,0,0,0,0,0
1355277780000,1.30075,0,0,0,0,0,0
1355277840000,1.30060,0,0,0,0,0,0
1355277900000,1.30112,0,0,0,0,0,0
1355277960000,1.30115,0,0,0,0,0,0
1355278020000,1.30090,0,0,0,0,0,0
1355278080000,1.30088,0,0,0,0,0,0
1355278140000,1.30087,0,0,0,0,0,0
1355278200000,1.30088,0,0,0,0,0,0
1355278260000,1.30079,0,0,0,0,0,0
1355278320000,1.30102,0,0,0,0,0,0
1355278380000,1.30080,0,0,0,0,0,0
1355278440000,1.30078,0,0,0,0,0,0
1355278500000,1.30052,0,0,0,0,0,0
1355278560000,1.30016,0,0,0,0,0,0
1355278620000,1.30012,0,0,0,0,0,0
1355278680000,1.30028,0,0,0,0,0,0
1355278740000,1.30024,0,0,0,0,0,0
1355278800000,1.30024,0,0,0,0,0,0
1355278860000,1.30019,0,0,0,0,0,0
1355278920000,1.30012,0,0,0,0,0,0
1355278980000,1.30020,0,0,0,0,0,0
1355279040000,1.30013,0,0,0,0,0,0
1355279100000,1.30013,0,0,0,0,0,0
1355279160000,1.30026,0,0,0,0,0,0
1355279220000,1.29997,0,0,0,0,0,0
1355279280000,1.29986,0,0,0,0,0,0
1355279340000,1.29994,0,0,0,0,0,0
1355279400000,1.30033,0,0,0,0,0,0
1355279460000,1.30016,0,0,0,0,0,0
1355279520000,1.30004,0,0,0,0,0,0
1355279580000,1.30023,0,0,0,0,0,0
1355279640000,1.30014,0,0,0,0,0,0
1355279700000,1.30030,0,0,0,0,0,0
1355279760000,1.30016,0,0,0,0,0,0
1355279820000,1.30005,0,0,0,0,0,0
1355279880000,1.30003,0,0,0,0,0,0
1355279940000,1.30001,0,0,0,0,0,0
1355280000000,1.30002,0,0,0,0,0,0
1355280060000,1.30013,0,0,0,0,0,0
1355280120000,1.30009,0,0,0,0,0,0
1355280180000,1.30012,0,0,0,0,0,0
1355280240000,1.30024,0,0,0,0,0,0
1355280300000,1.30026,0,0,0,0,0,0
1355280360000,1.30032,0,0,0,0,0,0
1355280420000,1.30023,0,0,0,0,0,0
1355280480000,1.30038,0,0,0,0,0,0
1355280540000,1.30062,0,0,0,0,0,0
1355280600000,1.30068,0,0,0,0,0,0
1355280660000,1.30060,0,0,0,0,0,0
1355280720000,1.30060,0,0,0,0,0,0
1355280780000,1.30048,0,0,0,0,0,0
1355280840000,1.30055,0,0,0,0,0,0
1355280900000,1.30054,0,0,0,0,0,0
1355280960000,1.30065,0,0,0,0,0,0
1355281020000,1.30082,0,0,0,0,0,0
1355281080000,1.30088,0,0,0,0,0,0
1355281140000,1.30071,0,0,0,0,0,0
1355281200000,1.30082,0,0,0,0,0,0
1355281260000,1.30075,0,0,0,0,0,0
1355281320000,1.30099,0,0,0,0,0,0
1355281380000,1.30079,0,0,0,0,0,0
1355281440000,1.30062,0,0,0,0,0,0
1355281500000,1.30043,0,0,0,0,0,0
1355281560000,1.30042,0,0,0,0,0,0
1355281620000,1.30054,0,0,0,0,0,0
1355281680000,1.30052,0,0,0,0,0,0
1355281740000,1.30061,0,0,0,0,0,0
1355281800000,1.30079,0,0,0,0,0,0
1355281860000,1.30083,0,0,0,0,0,0
1355281920000,1.30098,0,0,0,0,0,0
1355281980000,1.30111,0,0,0,0,0,0
1355282040000,1.30109,0,0,0,0,0,0
1355282100000,1.30096,0,0,0,0,0,0
1355282160000,1.30094,0,0,0,0,0,0
1355282220000,1.30092,0,0,0,0,0,0
1355282280000,1.30078,0,0,0,0,0,0
1355282340000,1.30124,0,0,0,0,0,0
1355282400000,1.30175,0,0,0,0,0,0
1355282460000,1.30190,0,0,0,0,0,0
1355282520000,1.30168,0,0,0,0,0,0
1355282580000,1.30165,0,0,0,0,0,0
1355282640000,1.30156,0,0,0,0,0,0
1355282700000,1.30177,0,0,0,0,0,0
1355282760000,1.30172,0,0,0,0,0,0
1355282820000,1.30170,0,0,0,0,0,0
1355282880000,1.30175,0,0,0,0,0,0
1355282940000,1.30179,0,0,0,0,0,0
1355283000000,1.30182,0,0,0,0,0,0
1355283060000,1.30218,0,0,0,0,0,0
1355283120000,1.30194,0,0,0,0,0,0
1355283180000,1.30193,0,0,0,0,0,0
1355283240000,1.30178,0,0,0,0,0,0
1355283300000,1.30160,0,0,0,0,0,0
1355283360000,1.30161,0,0,0,0,0,0
1355283420000,1.30179,0,0,0,0,0,0
1355283480000,1.30167,0,0,0,0,0,0
1355283540000,1.30173,0,0,0,0,0,0
1355283600000,1.30171,0,0,0,0,0,0
1355283660000,1.30179,0,0,0,0,0,0
1355283720000,1.30172,0,0,0,0,0,0
1355283780000,1.30173,0,0,0,0,0,0
1355283840000,1.30150,0,0,0,0,0,0
1355283900000,1.30148,0,0,0,0,0,0
1355283960000,1.30153,0,0,0,0,0,0
1355284020000,1.30161,0,0,0,0,0,0
1355284080000,1.30155,0,0,0,0,0,0
1355284140000,1.30171,0,0,0,0,0,0
1355284200000,1.30139,0,0,0,0,0,0
1355284260000,1.30119,0,0,0,0,0,0
1355284320000,1.30128,0,0,0,0,0,0
1355284380000,1.30126,0,0,0,0,0,0
1355284440000,1.30132,0,0,0,0,0,0
1355284500000,1.30123,0,0,0,0,0,0
1355284560000,1.30111,0,0,0,0,0,0
1355284620000,1.30127,0,0,0,0,0,0
1355284680000,1.30124,0,0,0,0,0,0
1355284740000,1.30124,0,0,0,0,0,0
1355284800000,1.30140,0,0,0,0,0,0
1355284860000,1.30171,0,0,0,0,0,0
1355284920000,1.30161,0,0,0,0,0,0
1355284980000,1.30188,0,0,0,0,0,0
1355285040000,1.30183,0,0,0,0,0,0
1355285100000,1.30179,0,0,0,0,0,0
1355285160000,1.30172,0,0,0,0,0,0
1355285220000,1.30170,0,0,0,0,0,0
1355285280000,1.30182,0,0,0,0,0,0
1355285340000,1.30182,0,0,0,0,0,0
1355285400000,1.30180,0,0,0,0,0,0
1355285460000,1.30178,0,0,0,0,0,0
1355285520000,1.30188,0,0,0,0,0,0
1355285580000,1.30180,0,0,0,0,0,0
1355285640000,1.30184,0,0,0,0,0,0
1355285700000,1.30173,0,0,0,0,0,0
1355285760000,1.30158,0,0,0,0,0,0
1355285820000,1.30166,0,0,0,0,0,0
1355285880000,1.30154,0,0,0,0,0,0
1355285940000,1.30165,0,0,0,0,0,0
1355286000000,1.30163,0,0,0,0,0,0
1355286060000,1.30150,0,0,0,0,0,0
1355286120000,1.30154,0,0,0,0,0,0
1355286180000,1.30160,0,0,0,0,0,0
1355286240000,1.30195,0,0,0,0,0,0
1355286300000,1.30187,0,0,0,0,0,0
1355286360000,1.30165,0,0,0,0,0,0
1355286420000,1.30172,0,0,0,0,0,0
1355286480000,1.30170,0,0,0,0,0,0
1355286540000,1.30163,0,0,0,0,0,0
1355286600000,1.30162,0,0,0,0,0,0
1355286660000,1.30154,0,0,0,0,0,0
1355286720000,1.30166,0,0,0,0,0,0
1355286780000,1.30188,0,0,0,0,0,0
1355286840000,1.30215,0,0,0,0,0,0
1355286900000,1.30269,0,0,0,0,0,0
1355286960000,1.30244,0,0,0,0,0,0
1355287020000,1.30221,0,0,0,0,0,0
1355287080000,1.30238,0,0,0,0,0,0
1355287140000,1.30239,0,0,0,0,0,0
1355287200000,1.30233,0,0,0,0,0,0
1355287260000,1.30226,0,0,0,0,0,0
1355287320000,1.30223,0,0,0,0,0,0
1355287380000,1.30215,0,0,0,0,0,0
1355287440000,1.30227,0,0,0,0,0,0
1355287500000,1.30225,0,0,0,0,0,0
1355287560000,1.30223,0,0,0,0,0,0
1355287620000,1.30245,0,0,0,0,0,0
1355287680000,1.30250,0,0,0,0,0,0
1355287740000,1.30264,0,0,0,0,0,0
1355287800000,1.30263,0,0,0,0,0,0
1355287860000,1.30252,0,0,0,0,0,0
1355287920000,1.30248,0,0,0,0,0,0
1355287980000,1.30282,0,0,0,0,0,0
1355288040000,1.30269,0,0,0,0,0,0
1355288100000,1.30253,0,0,0,0,0,0
1355288160000,1.30273,0,0,0,0,0,0
1355288220000,1.30259,0,0,0,0,0,0
1355288280000,1.30264,0,0,0,0,0,0
1355288340000,1.30269,0,0,0,0,0,0
1355288400000,1.30278,0,0,0,0,0,0
1355288460000,1.30288,0,0,0,0,0,0
1355288520000,1.30282,0,0,0,0,0,0
1355288580000,1.30290,0,0,0,0,0,0
1355288640000,1.30269,0,0,0,0,0,0
1355288700000,1.30252,0,0,0,0,0,0
1355288760000,1.30258,0,0,0,0,0,0
1355288820000,1.30248,0,0,0,0,0,0
1355288880000,1.30258,0,0,0,0,0,0
1355288940000,1.30267,0,0,0,0,0,0
1355289000000,1.30258,0,0,0,0,0,0
1355289060000,1.30269,0,0,0,0,0,0
1355289120000,1.30269,0,0,0,0,0,0
1355289180000,1.30270,0,0,0,0,0,0
1355289240000,1.30260,0,0,0,0,0,0
1355289300000,1.30257,0,0,0,0,0,0
1355289360000,1.30262,0,0,0,0,0,0
1355289420000,1.30262,0,0,0,0,0,0
1355289480000,1.30254,0,0,0,0,0,0
1355289540000,1.30250,0,0,0,0,0,0
1355289600000,1.30255,0,0,0,0,0,0
1355289660000,1.30272,0,0,0,0,0,0
1355289720000,1.30272,0,0,0,0,0,0
1355289780000,1.30278,0,0,0,0,0,0
1355289840000,1.30268,0,0,0,0,0,0
1355289900000,1.30279,0,0,0,0,0,0
1355289960000,1.30291,0,0,0,0,0,0
1355290020000,1.30272,0,0,0,0,0,0
1355290080000,1.30272,0,0,0,0,0,0
1355290140000,1.30269,0,0,0,0,0,0
1355290200000,1.30282,0,0,0,0,0,0
1355290260000,1.30273,0,0,0,0,0,0
1355290320000,1.30263,0,0,0,0,0,0
1355290380000,1.30264,0,0,0,0,0,0
1355290440000,1.30252,0,0,0,0,0,0
1355290500000,1.30259,0,0,0,0,0,0
1355290560000,1.30259,0,0,0,0,0,0
1355290620000,1.30259,0,0,0,0,0,0
1355290680000,1.30261,0,0,0,0,0,0
1355290740000,1.30262,0,0,0,0,0,0
1355290800000,1.30259,0,0,0,0,0,0
1355290860000,1.30258,0,0,0,0,0,0
1355290920000,1.30265,0,0,0,0,0,0
1355290980000,1.30274,0,0,0,0,0,0
1355291040000,1.30279,0,0,0,0,0,0
1355291100000,1.30264,0,0,0,0,0,0
1355291160000,1.30261,0,0,0,0,0,0
1355291220000,1.30266,0,0,0,0,0,0
1355291280000,1.30275,0,0,0,0,0,0
1355291340000,1.30267,0,0,0,0,0,0
1355291400000,1.30273,0,0,0,0,0,0
1355291460000,1.30280,0,0,0,0,0,0
1355291520000,1.30274,0,0,0,0,0,0
1355291580000,1.30280,0,0,0,0,0,0
1355291640000,1.30276,0,0,0,0,0,0
1355291700000,1.30265,0,0,0,0,0,0
1355291760000,1.30274,0,0,0,0,0,0
1355291820000,1.30278,0,0,0,0,0,0
1355291880000,1.30269,0,0,0,0,0,0
1355291940000,1.30255,0,0,0,0,0,0
1355292000000,1.30255,0,0,0,0,0,0
1355292060000,1.30254,0,0,0,0,0,0
1355292120000,1.30252,0,0,0,0,0,0
1355292180000,1.30264,0,0,0,0,0,0
1355292240000,1.30285,0,0,0,0,0,0
1355292300000,1.30290,0,0,0,0,0,0
1355292360000,1.30293,0,0,0,0,0,0
1355292420000,1.30343,0,0,0,0,0,0
1355292480000,1.30365,0,0,0,0,0,0
1355292540000,1.30357,0,0,0,0,0,0
1355292600000,1.30354,0,0,0,0,0,0
1355292660000,1.30366,0,0,0,0,0,0
1355292720000,1.30350,0,0,0,0,0,0
1355292780000,1.30344,0,0,0,0,0,0
1355292840000,1.30344,0,0,0,0,0,0
1355292900000,1.30360,0,0,0,0,0,0
1355292960000,1.30358,0,0,0,0,0,0
1355293020000,1.30356,0,0,0,0,0,0
1355293080000,1.30350,0,0,0,0,0,0
1355293140000,1.30347,0,0,0,0,0,0
1355293200000,1.30364,0,0,0,0,0,0
1355293260000,1.30371,0,0,0,0,0,0
1355293320000,1.30370,0,0,0,0,0,0
1355293380000,1.30402,0,0,0,0,0,0
1355293440000,1.30394,0,0,0,0,0,0
1355293500000,1.30380,0,0,0,0,0,0
1355293560000,1.30380,0,0,0,0,0,0
1355293620000,1.30377,0,0,0,0,0,0
1355293680000,1.30381,0,0,0,0,0,0
1355293740000,1.30394,0,0,0,0,0,0
1355293800000,1.30466,0,0,0,0,0,0
1355293860000,1.30440,0,0,0,0,0,0
1355293920000,1.30446,0,0,0,0,0,0
1355293980000,1.30448,0,0,0,0,0,0
1355294040000,1.30449,0,0,0,0,0,0
1355294100000,1.30469,0,0,0,0,0,0
1355294160000,1.30464,0,0,0,0,0,0
1355294220000,1.30456,0,0,0,0,0,0
1355294280000,1.30490,0,0,0,0,0,0
1355294340000,1.30477,0,0,0,0,0,0
1355294400000,1.30474,0,0,0,0,0,0
1355294460000,1.30472,0,0,0,0,0,0
1355294520000,1.30460,0,0,0,0,0,0
1355294580000,1.30472,0,0,0,0,0,0
1355294640000,1.30492,0,0,0,0,0,0
1355294700000,1.30494,0,0,0,0,0,0
1355294760000,1.30487,0,0,0,0,0,0
1355294820000,1.30489,0,0,0,0,0,0
1355294880000,1.30478,0,0,0,0,0,0
1355294940000,1.30478,0,0,0,0,0,0
1355295000000,1.30458,0,0,0,0,0,0
1355295060000,1.30444,0,0,0,0,0,0
1355295120000,1.30441,0,0,0,0,0,0
1355295180000,1.30450,0,0,0,0,0,0
1355295240000,1.30461,0,0,0,0,0,0
1355295300000,1.30434,0,0,0,0,0,0
1355295360000,1.30434,0,0,0,0,0,0
1355295420000,1.30434,0,0,0,0,0,0
1355295480000,1.30435,0,0,0,0,0,0
1355295540000,1.30442,0,0,0,0,0,0
1355295600000,1.30428,0,0,0,0,0,0
1355295660000,1.30429,0,0,0,0,0,0
1355295720000,1.30438,0,0,0,0,0,0
1355295780000,1.30440,0,0,0,0,0,0
1355295840000,1.30437,0,0,0,0,0,0
1355295900000,1.30418,0,0,0,0,0,0
1355295960000,1.30422,0,0,0,0,0,0
1355296020000,1.30432,0,0,0,0,0,0
1355296080000,1.30439,0,0,0,0,0,0
1355296140000,1.30458,0,0,0,0,0,0
1355296200000,1.30443,0,0,0,0,0,0
1355296260000,1.30424,0,0,0,0,0,0
1355296320000,1.30413,0,0,0,0,0,0
1355296380000,1.30404,0,0,0,0,0,0
1355296440000,1.30390,0,0,0,0,0,0
1355296500000,1.30390,0,0,0,0,0,0
1355296560000,1.30389,0,0,0,0,0,0
1355296620000,1.30374,0,0,0,0,0,0
1355296680000,1.30374,0,0,0,0,0,0
1355296740000,1.30365,0,0,0,0,0,0
1355296800000,1.30396,0,0,0,0,0,0
1355296860000,1.30388,0,0,0,0,0,0
1355296920000,1.30370,0,0,0,0,0,0
1355296980000,1.30391,0,0,0,0,0,0
1355297040000,1.30384,0,0,0,0,0,0
1355297100000,1.30391,0,0,0,0,0,0
1355297160000,1.30387,0,0,0,0,0,0
1355297220000,1.30387,0,0,0,0,0,0
1355297280000,1.30398,0,0,0,0,0,0
1355297340000,1.30392,0,0,0,0,0,0
1355297400000,1.30394,0,0,0,0,0,0
1355297460000,1.30397,0,0,0,0,0,0
1355297520000,1.30397,0,0,0,0,0,0
1355297580000,1.30395,0,0,0,0,0,0
1355297640000,1.30382,0,0,0,0,0,0
1355297700000,1.30378,0,0,0,0,0,0
1355297760000,1.30360,0,0,0,0,0,0
1355297820000,1.30381,0,0,0,0,0,0
1355297880000,1.30398,0,0,0,0,0,0
1355297940000,1.30405,0,0,0,0,0,0
1355298000000,1.30389,0,0,0,0,0,0
1355298060000,1.30379,0,0,0,0,0,0
1355298120000,1.30375,0,0,0,0,0,0
1355298180000,1.30376,0,0,0,0,0,0
1355298240000,1.30381,0,0,0,0,0,0
1355298300000,1.30376,0,0,0,0,0,0
1355298360000,1.30383,0,0,0,0,0,0
1355298420000,1.30380,0,0,0,0,0,0
1355298480000,1.30393,0,0,0,0,0,0
1355298540000,1.30397,0,0,0,0,0,0
1355298600000,1.30382,0,0,0,0,0,0
1355298660000,1.30402,0,0,0,0,0,0
1355298720000,1.30380,0,0,0,0,0,0
1355298780000,1.30382,0,0,0,0,0,0
1355298840000,1.30392,0,0,0,0,0,0
1355298900000,1.30405,0,0,0,0,0,0
1355298960000,1.30403,0,0,0,0,0,0
1355299020000,1.30400,0,0,0,0,0,0
1355299080000,1.30406,0,0,0,0,0,0
1355299140000,1.30385,0,0,0,0,0,0
1355299200000,1.30389,0,0,0,0,0,0
1355299260000,1.30411,0,0,0,0,0,0
1355299320000,1.30404,0,0,0,0,0,0
1355299380000,1.30404,0,0,0,0,0,0
1355299440000,1.30405,0,0,0,0,0,0
1355299500000,1.30436,0,0,0,0,0,0
1355299560000,1.30442,0,0,0,0,0,0
1355299620000,1.30424,0,0,0,0,0,0
1355299680000,1.30442,0,0,0,0,0,0
1355299740000,1.30438,0,0,0,0,0,0
1355299800000,1.30430,0,0,0,0,0,0
1355299860000,1.30428,0,0,0,0,0,0
1355299920000,1.30429,0,0,0,0,0,0
1355299980000,1.30430,0,0,0,0,0,0
1355300040000,1.30427,0,0,0,0,0,0
1355300100000,1.30415,0,0,0,0,0,0
1355300160000,1.30399,0,0,0,0,0,0
1355300220000,1.30404,0,0,0,0,0,0
1355300280000,1.30399,0,0,0,0,0,0
1355300340000,1.30394,0,0,0,0,0,0
1355300400000,1.30359,0,0,0,0,0,0
1355300460000,1.30385,0,0,0,0,0,0
1355300520000,1.30363,0,0,0,0,0,0
1355300580000,1.30352,0,0,0,0,0,0
1355300640000,1.30364,0,0,0,0,0,0
1355300700000,1.30378,0,0,0,0,0,0
1355300760000,1.30374,0,0,0,0,0,0
1355300820000,1.30381,0,0,0,0,0,0
1355300880000,1.30382,0,0,0,0,0,0
1355300940000,1.30390,0,0,0,0,0,0
1355301000000,1.30394,0,0,0,0,0,0
1355301060000,1.30386,0,0,0,0,0,0
1355301120000,1.30366,0,0,0,0,0,0
1355301180000,1.30361,0,0,0,0,0,0
1355301240000,1.30328,0,0,0,0,0,0
1355301300000,1.30330,0,0,0,0,0,0
